text,sentiment,rating,aspects,cmi,structure
kharap use mone ekdom kore khub kharap,negative,2,"product:negative, experience:neutral",0.43920692854736204,simple
motamoti ekdom khub bhalo bhalo onek,neutral,3,"price:negative, service:positive",0.5740675848186766,simple
dekhlam kharap holo dekhlam use kore onek khub ekdom,neutral,3,"delivery:neutral, price:positive, product:negative",0.5729611677237525,simple
service ta excellent app ta darun,positive,4,"service:positive, app:positive",0.325500238207824,simple
service ta motamoti app ta khub bhalo,positive,4,"service:neutral, app:positive",0.30188628981394455,simple
price ta average delivery ta khub kharap,negative,2,"price:neutral, delivery:negative",0.3147372089257051,simple
experience ta khub bhalo app ta khub kharap delivery ta average,neutral,3,"experience:positive, app:negative, delivery:neutral",0.3708761707231104,temporal
service ta bad experience ta khub kharap,negative,2,"service:negative, experience:negative",0.3548120205785837,contrast
ekdom bhalo khub dekhlam holo motamoti,neutral,3,"price:neutral, app:neutral",0.6902171859195512,temporal
ekdom kore kharap chhilo holo kharap onek,positive,4,"product:positive, app:positive",0.4753841879117743,contrast
kharap chhilo onek kore ekdom chhilo dekhlam bhalo khub kore,negative,2,"experience:neutral, delivery:neutral, service:negative",0.6824749557004757,temporal
onek ekdom chhilo onek kharap chhilo khub kore holo mone,neutral,3,"quality:negative, delivery:neutral, experience:positive",0.6386355702621433,temporal
use dekhlam dekhlam motamoti kore motamoti,negative,2,"app:negative, delivery:negative",0.494120972599132,temporal
onek chhilo holo ekdom mone kore,positive,4,"quality:negative, price:positive",0.5089429918901416,simple
service ta average price ta joss,positive,4,"service:neutral, price:positive",0.34232432582408895,contrast
product ta boring quality ta bad,negative,2,"product:negative, quality:negative",0.3608098327548035,simple
khub onek chhilo holo motamoti onek mone mone chhilo motamoti,positive,4,"delivery:positive, service:neutral, experience:positive",0.496154910629261,opinion
use onek kore mone use mone mone kore use,neutral,3,"product:neutral, app:positive, delivery:negative",0.6232957583669514,temporal
dekhlam kore chhilo khub onek mone onek,negative,2,"price:negative, service:positive",0.6633379002776941,temporal
kore kharap onek kharap kharap mone ekdom ekdom chhilo,negative,2,"delivery:negative, price:neutral, service:negative",0.6953732321349338,contrast
ekdom bhalo chhilo use holo onek,positive,4,"quality:neutral, service:positive",0.436141923416347,simple
motamoti use onek holo kore motamoti dekhlam,negative,2,"delivery:neutral, price:negative",0.6207165533009864,simple
motamoti dekhlam dekhlam khub chhilo chhilo kore,negative,2,"price:neutral, app:negative",0.6833150358761642,simple
chhilo motamoti onek kore kharap chhilo chhilo holo kharap,neutral,3,"delivery:negative, service:positive, app:negative",0.6574515642337662,opinion
dekhlam chhilo holo chhilo kharap chhilo,negative,2,"app:neutral, quality:negative",0.6982742815920685,contrast
khub ekdom chhilo holo mone kore dekhlam kore kharap,positive,4,"delivery:positive, experience:negative, quality:positive",0.6561141926674627,opinion
service ta khub bhalo quality ta khub kharap delivery ta average,neutral,3,"service:positive, quality:negative, delivery:neutral",0.34566671934109633,temporal
experience ta khub kharap product ta boring,negative,2,"experience:negative, product:negative",0.34243099035695135,temporal
bhalo kharap holo kharap ekdom ekdom chhilo,positive,4,"service:positive, experience:positive",0.5665969068392269,temporal
kore khub holo onek use ekdom,positive,4,"quality:positive, product:neutral",0.6369252520638405,temporal
mone bhalo use dekhlam kore kore,neutral,3,"quality:neutral, delivery:neutral",0.6338104357727805,opinion
mone chhilo ekdom use khub onek,positive,4,"experience:neutral, product:positive",0.6347715827721653,simple
khub bhalo dekhlam ekdom kharap chhilo ekdom kore mone,negative,2,"service:negative, app:negative, delivery:negative",0.46228641841967555,simple
experience ta khub kharap price ta bad quality ta khub bhalo,negative,2,"experience:negative, price:negative, quality:positive",0.31957132569977725,contrast
use mone kharap bhalo mone mone bhalo,negative,2,"service:negative, app:neutral",0.5024776443355461,simple
price ta average app ta darun,positive,4,"price:neutral, app:positive",0.40531680594284625,simple
service ta boring delivery ta average quality ta excellent,neutral,3,"service:negative, delivery:neutral, quality:positive",0.40629594077497194,simple
ekdom holo dekhlam kharap kharap use,negative,2,"price:neutral, app:negative",0.6589294166960226,opinion
delivery ta okay quality ta joss app ta bad,neutral,3,"delivery:neutral, quality:positive, app:negative",0.3119316744079053,temporal
price ta darun quality ta okay,positive,4,"price:positive, quality:neutral",0.38377773965634343,opinion
kharap kore motamoti bhalo dekhlam khub,negative,2,"product:neutral, price:negative",0.69407949063471,contrast
dekhlam kore khub mone kore ekdom khub kore dekhlam ekdom,neutral,3,"service:positive, experience:negative, app:neutral",0.6483864221226286,simple
service ta khub bhalo delivery ta darun app ta khub bhalo,positive,4,"service:positive, delivery:positive, app:positive",0.3038878572852356,contrast
onek chhilo kore motamoti holo motamoti use bhalo ekdom,positive,4,"service:neutral, price:neutral, delivery:positive",0.6010591586714407,simple
kharap khub kharap bhalo holo use kore motamoti onek,negative,1,"product:negative, quality:negative, service:negative",0.4623147111111633,temporal
quality ta average service ta darun price ta boring,neutral,3,"quality:neutral, service:positive, price:negative",0.3564462622838329,temporal
kore motamoti chhilo kore kore mone onek chhilo motamoti,positive,4,"service:positive, app:positive, product:neutral",0.6101107404666206,simple
service ta darun product ta average experience ta khub kharap,neutral,3,"service:positive, product:neutral, experience:negative",0.35645983296291717,simple
khub onek khub khub onek use,neutral,3,"app:negative, price:positive",0.6538300181045803,contrast
product ta bad quality ta average,negative,2,"product:negative, quality:neutral",0.3123571294428722,simple
bhalo dekhlam dekhlam motamoti dekhlam dekhlam,neutral,3,"service:negative, price:positive",0.5527588784333859,contrast
kore kharap chhilo chhilo dekhlam dekhlam,negative,2,"app:negative, delivery:positive",0.5178137689274525,simple
dekhlam khub bhalo holo bhalo use holo kore holo,negative,2,"price:neutral, quality:negative, service:neutral",0.4642000256097353,opinion
kharap kharap chhilo dekhlam khub khub onek motamoti,negative,2,"quality:negative, product:negative",0.6756094689349026,opinion
kore bhalo bhalo khub bhalo use holo dekhlam ekdom,negative,2,"app:negative, experience:neutral, delivery:negative",0.5743491523157263,contrast
motamoti dekhlam chhilo ekdom khub use motamoti bhalo,negative,2,"app:negative, experience:negative",0.4881281187900315,contrast
product ta motamoti experience ta motamoti delivery ta bad,neutral,3,"product:neutral, experience:neutral, delivery:negative",0.3522709591873222,opinion
service ta darun app ta khub bhalo quality ta darun,positive,4,"service:positive, app:positive, quality:positive",0.3615875685427582,simple
service ta boring product ta motamoti app ta boring,negative,2,"service:negative, product:neutral, app:negative",0.4297050131531719,contrast
use motamoti chhilo kore holo use kore chhilo holo,negative,2,"quality:neutral, experience:neutral, product:negative",0.5786992337063932,opinion
bhalo bhalo khub khub mone motamoti mone bhalo bhalo,negative,2,"service:neutral, delivery:negative, price:neutral",0.5709391914998196,simple
kharap chhilo khub use holo dekhlam ekdom use holo,neutral,3,"experience:negative, service:neutral, quality:neutral",0.5087823347170684,contrast
use use onek khub onek chhilo kharap,positive,4,"product:positive, quality:neutral",0.6214050482651955,opinion
motamoti chhilo onek ekdom bhalo mone motamoti,positive,5,"quality:positive, product:positive",0.5147542326408993,contrast
holo bhalo motamoti khub chhilo onek chhilo kore motamoti,positive,4,"experience:positive, service:positive, app:negative",0.5327844795028445,opinion
bhalo ekdom ekdom motamoti holo khub dekhlam,positive,4,"product:positive, service:positive",0.4145424683990087,temporal
khub kharap chhilo use kore use,positive,5,"service:positive, app:positive",0.5013983600877026,contrast
onek holo use ekdom khub motamoti holo mone ekdom onek,positive,4,"delivery:positive, quality:neutral, service:positive",0.5827728887445489,temporal
app ta boring product ta boring service ta bad,negative,1,"app:negative, product:negative, service:negative",0.35200622146774824,opinion
use khub chhilo chhilo dekhlam ekdom,negative,2,"experience:negative, price:positive",0.5851339458888156,opinion
experience ta boring product ta joss,neutral,3,"experience:negative, product:positive",0.32825523388985733,opinion
bhalo motamoti kore bhalo kharap bhalo khub khub khub ekdom,neutral,3,"price:positive, delivery:positive, service:negative",0.47513537505695225,contrast
motamoti onek holo ekdom ekdom khub,positive,4,"quality:negative, service:positive",0.5924265187710203,contrast
price ta khub kharap experience ta average product ta okay,negative,2,"price:negative, experience:neutral, product:neutral",0.3011998050548753,opinion
use bhalo khub mone chhilo kharap kore onek bhalo,neutral,3,"experience:neutral, price:positive, delivery:negative",0.5099289823598614,opinion
app ta average price ta joss service ta darun,positive,4,"app:neutral, price:positive, service:positive",0.4196520680406379,contrast
onek ekdom bhalo holo motamoti chhilo bhalo bhalo motamoti onek mone,negative,2,"delivery:negative, app:neutral, price:negative",0.5714992885523557,temporal
price ta khub bhalo delivery ta excellent quality ta average,positive,4,"price:positive, delivery:positive, quality:neutral",0.3163502494191408,contrast
khub kore khub kore khub khub chhilo onek kore holo,neutral,3,"experience:negative, quality:positive, product:positive",0.6798823130083886,temporal
quality ta joss price ta khub bhalo product ta average,positive,4,"quality:positive, price:positive, product:neutral",0.3028374420579137,opinion
app ta bad quality ta motamoti,negative,2,"app:negative, quality:neutral",0.38591790188267594,opinion
mone ekdom bhalo use bhalo mone motamoti bhalo ekdom,negative,2,"app:negative, service:negative, quality:positive",0.5989479246060692,opinion
kore onek bhalo khub holo kharap chhilo holo use,neutral,3,"price:positive, app:negative, quality:neutral",0.6950892221500872,simple
experience ta darun quality ta average delivery ta average,positive,4,"experience:positive, quality:neutral, delivery:neutral",0.3826103413854475,simple
kore use motamoti kharap holo holo khub ekdom,positive,5,"service:positive, delivery:positive",0.5493395838432953,temporal
service ta darun experience ta bad app ta bad,neutral,3,"service:positive, experience:negative, app:negative",0.3150469637202988,opinion
kharap onek chhilo holo use motamoti khub,negative,2,"quality:negative, price:negative",0.6871720402045196,opinion
delivery ta darun quality ta boring,neutral,3,"delivery:positive, quality:negative",0.3717774831039942,opinion
delivery ta average price ta motamoti,neutral,3,"delivery:neutral, price:neutral",0.32617519086255303,temporal
use chhilo khub kharap onek holo khub bhalo,negative,2,"quality:negative, price:negative",0.6085079567567961,contrast
product ta khub kharap service ta bad app ta khub kharap,negative,2,"product:negative, service:negative, app:negative",0.3116070635595479,opinion
price ta darun delivery ta average,positive,4,"price:positive, delivery:neutral",0.3044288964780246,contrast
chhilo mone ekdom onek holo kharap holo motamoti use,negative,2,"delivery:negative, app:negative, service:neutral",0.5775505657028662,opinion
kore kharap use bhalo use kharap,neutral,3,"product:neutral, service:neutral",0.48794177288518326,contrast
dekhlam ekdom use motamoti ekdom khub kore onek motamoti,positive,4,"experience:positive, service:positive, app:positive",0.6268945952873496,simple
khub dekhlam dekhlam chhilo use holo,positive,4,"product:neutral, price:positive",0.5928098631428929,temporal
dekhlam mone use chhilo kharap holo,neutral,3,"service:neutral, product:neutral",0.48323896545137957,temporal
product ta darun service ta average,positive,4,"product:positive, service:neutral",0.34868417821945424,temporal
ekdom mone bhalo kharap use kore,positive,4,"price:positive, product:positive",0.5499421729015409,temporal
mone motamoti holo onek ekdom ekdom,negative,2,"delivery:negative, experience:neutral",0.6370404357572818,opinion
